Date,DayNumber,Price,PriceStdDev,Delta,DeltaStdDev,PortfolioValue,InvestedCash
2000-07-19,10,925.415980102432,0.10614141845104715,"[0.02310212212572124, 0.050963353276944484, 0.013941503128149828, 276.90789624647977, -167.63997120506707, -53.37023187578504, -212353.39965732864]","[8.415925852258323e-05, 7.744586030337096e-05, 0.00010723034615542808, 1.3188507276149342, 0.2536032039335081, 0.4108684040317675, 1010.7752123631388]",1002.979104920129,852.8419904417356
2000-07-20,11,923.8315599723509,0.10201416537543997,"[0.019494293885132907, 0.05015437699132003, 0.006331790632715759, 238.666390131682, -165.0122996897403, -25.159964297109536, -178686.34606843663]","[6.320575468251832e-05, 6.439716134696846e-05, 7.656965513588848e-05, 1.4191544435816474, 0.21095550065686772, 0.3047953850072641, 1061.208483772868]",1001.968134663825,874.0664288697168
2000-07-21,12,923.3276065637339,0.10593771790733518,"[0.023887700168533376, 0.04694504976146823, 0.010341798634163745, 248.62509534666557, -155.9076017951529, -40.21817229952292, -187004.74908469815]","[8.060645295739454e-05, 4.4413132859569046e-05, 8.352857841201409e-05, 1.4002138729717715, 0.1478270618166709, 0.32532138795516813, 1052.0467269579813]",1001.3713564744485,847.0012413995806
2000-07-24,13,914.132556306443,0.09662660973397966,"[0.023387671172934586, 0.05369111315696246, 0.016837474418786757, 116.15119233687444, -176.7336389050579, -63.52832085872814, -82277.75196040032]","[7.026945646045013e-05, 8.616323169529994e-05, 9.718525253521282e-05, 1.8921904978984052, 0.2830672257204968, 0.3668766408064774, 1335.1290862294666]",989.8787588497285,837.6512117330611
2000-07-25,14,913.9396163674859,0.09512166873520252,"[0.024874760833642602, 0.05767007825222639, 0.012463774548507193, 113.30531368474053, -188.4129002587373, -47.92579709089942, -80190.13632345335]","[7.286762376299172e-05, 0.00010477687880242807, 7.938866440768648e-05, 1.9635074630990093, 0.3417167433228339, 0.305668617038574, 1385.1968683000293]",989.412552625799,828.6062934345985
2000-07-26,15,912.4731112257829,0.09434768319279355,"[0.02260230310863385, 0.0579825055750298, 0.015035438183841314, 133.42532182932175, -189.4380668459551, -57.10975556622495, -95122.52333110037]","[6.555431994509065e-05, 0.00010499486389160463, 8.512928024211295e-05, 1.776154891707675, 0.34252441465286354, 0.3235984802056517, 1262.8783841828858]",990.2561244277974,843.4709179664007
2000-07-27,16,907.593541585943,0.08819818188201889,"[0.021027677457906114, 0.06539636496056049, 0.02301232124156933, 77.51736747145578, -211.98861967394456, -84.28368592098774, -53817.08898267222]","[6.000454081272199e-05, 0.00012284357670555088, 0.00011628325506429415, 2.319727536465448, 0.3981301312017853, 0.42595991769254576, 1606.649929636073]",985.382287622226,848.2515877477546
2000-07-28,17,894.0893964613049,0.10866027622540989,"[0.02206507913252191, 0.04702071266136565, 0.028655002730792245, 281.3572394540237, -152.18116814236367, -99.20209545285509, -184508.5436909845]","[7.393252737009076e-05, 0.0001671836589707277, 0.00016910047815763625, 5.48709773066281, 0.5409596987967665, 0.5850762033411933, 3595.733703017248]",975.3561908558787,833.7365454585603
2000-07-31,18,910.7263315348657,0.09649202054472401,"[0.0202183474067475, 0.06513606752425698, 0.027080133764561424, 175.24783449440616, -210.56066140964444, -97.20676504695774, -117353.78189927664]","[6.31491981675744e-05, 0.00016339604352257251, 0.00013842846155191923, 4.898058314868482, 0.5282611975662759, 0.4969829195680027, 3279.6662853595985]",986.0129950230505,853.5344457938488
2000-08-01,19,905.1203248195387,0.0959648923986621,"[0.019984267522094996, 0.059516949078749395, 0.029876073204616167, 76.38637210514479, -192.53781963094266, -104.6823038418777, -52868.75287772542]","[5.343225593730113e-05, 0.0001276640252870999, 0.0001644885648868588, 2.5566533588779214, 0.4124816698297687, 0.5758108775751292, 1763.2853891825935]",986.9538070884848,856.4404755633539
2000-08-02,20,902.7686272053769,0.09594497365197813,"[0.019805271741767643, 0.052718227093079925, 0.02967460554219485, 77.57485420395975, -171.3995851452226, -103.08635521331428, -53401.78251641552]","[5.242321784521194e-05, 9.415055101408395e-05, 0.0001790890197781099, 2.469136679392856, 0.3052881441075071, 0.6213551037020961, 1699.2383799830156]",986.6663294409896,857.1297675142818
2000-08-03,21,903.9367483482453,0.0953682150728319,"[0.029674079687723228, 0.049581166374726426, 0.024724872683010785, 80.12127548554906, -161.4052119047198, -89.03258795021607, -54672.12069386818]","[7.454979504270172e-05, 7.737592939983357e-05, 0.00011408559770452304, 2.9149090832465876, 0.25097989094732803, 0.41078304406878247, 1994.419673514825]",987.3035236382422,798.444313175446
2000-08-04,22,904.4732141787821,0.09650346860826677,"[0.024377849018067273, 0.05221086919193795, 0.02611115345488892, 160.30584004569968, -169.98047405893047, -93.86639057147191, -106902.88031061787]","[7.217787260658219e-05, 0.00012333187181980706, 0.00013207313047825127, 4.554699315121004, 0.40111396596943266, 0.47481462000923286, 3053.877638072784]",989.4703398154062,831.0728066905273
2000-08-07,23,898.0402308132582,0.11058207674817895,"[0.022889007018214308, 0.046027639820834146, 0.017472651407634487, 349.11309663306207, -151.08442086565876, -64.37040784879494, -222638.92767450676]","[7.868956953659171e-05, 0.00017272070395750135, 0.0001161932877422589, 6.570282912258837, 0.5669202868035458, 0.42809907421561366, 4183.79319001464]",988.9879604002969,840.1546195593774
2000-08-08,24,895.0360040950413,0.10986003150292657,"[0.021093586182716128, 0.04301697597597593, 0.0177224886472543, 298.52539765564705, -141.0324372519958, -64.84025467643329, -186551.32740210948]","[8.009174002895599e-05, 0.0001770396729421187, 0.000127021906857064, 6.495247695417347, 0.5806781393278132, 0.46488880898496915, 4072.0290019027084]",985.4305169361077,847.0316373235913
2000-08-09,25,909.6607670853613,0.09358735539930198,"[0.020522016004153952, 0.05561201101269747, 0.02293581441581011, 150.44662576415962, -182.7536025685133, -84.05631476604131, -100237.33545528474]","[6.243623476021815e-05, 0.00010853441351643527, 0.00011841128727110811, 4.694852115365616, 0.35662476765871937, 0.4340648495367282, 3148.6234273521773]",1000.620949597205,864.569266542797
2000-08-10,26,909.9048099829664,0.09525198131846824,"[0.019957390707399394, 0.050578101040806116, 0.030137404655066504, 73.29546802473806, -166.47019769733905, -107.5563674817612, -50524.1465543304]","[5.4308349378615586e-05, 7.627426508988937e-05, 0.00013995690994242886, 2.684612674795717, 0.25066791558002394, 0.49936906162584704, 1852.0022221919016]",1001.1434255151763,869.827846568656
2000-08-11,27,905.0747806252044,0.09000262833682834,"[0.019981718489743883, 0.05310798086845243, 0.026656220843739926, 87.8882156010269, -174.4058660763141, -96.37265394955533, -59420.14313667406]","[5.549545497858044e-05, 9.174612895521265e-05, 0.00012852226767765803, 3.5327861572536343, 0.30101212280368556, 0.4648442767602499, 2402.7034300495916]",1001.8238535202363,870.0997699669335
2000-08-14,28,908.0874432140348,0.08679775153130018,"[0.017929793743014625, 0.05656982592415745, 0.02149184177841701, 72.88183877938587, -186.04787221699104, -79.26205511471503, -50248.84111690598]","[4.8376869583217275e-05, 8.503712956087115e-05, 0.00010957343504716229, 2.972901099974339, 0.27992832775463206, 0.40421702688341243, 2045.9388499462236]",1006.1304206585144,887.3481608036989
2000-08-15,29,908.5552975961283,0.08618479825704216,"[0.01701044210088555, 0.05683499837970374, 0.021804710777701974, 72.64857390128743, -187.34121569041744, -80.46075622588421, -50149.81992213912]","[4.544527757099685e-05, 8.551432428337199e-05, 0.0001112944888508271, 3.0168107341242982, 0.2822404486952424, 0.4108130229774923, 2080.202885534333]",1007.0929376064125,893.9957228847077
2000-08-16,30,910.1154164824242,0.09141242387322786,"[0.015123024367735712, 0.05273096957055629, 0.02148761804344362, 104.93821834330518, -174.22719357611896, -79.23808027581732, -74650.5713919929]","[3.402677752173228e-05, 8.235302638909705e-05, 0.00010724538742457604, 1.8560659585967838, 0.27232563319705155, 0.39558960618895717, 1316.2029716565396]",1009.6774516457689,908.5883589461996
2000-08-17,31,910.5553153507796,0.0846619840373191,"[0.017202577065612533, 0.05360610532727044, 0.014963791605982648, 80.71889666243926, -177.25060982171686, -56.77760479123661, -56829.81201351622]","[4.2290675760432885e-05, 7.994349293680883e-05, 8.351419713809715e-05, 2.054930733195136, 0.2648760998096538, 0.3170730510427053, 1441.9268849306015]",1011.0401027231617,896.8104901541726
2000-08-18,32,909.3463930501761,0.07864014533737651,"[0.0200135298253264, 0.05162095371656084, 0.015967770931509098, 74.05110718911496, -171.0166668758977, -60.208388205951515, -50802.52708342098]","[5.172596844561426e-05, 7.91700331865076e-05, 8.191040983080824e-05, 3.158183668478589, 0.26276473148621693, 0.30891290861540666, 2163.3839658525562]",1009.0580041134594,876.8307494372884
2000-08-21,33,908.175239385209,0.0790361231867849,"[0.02121186887082678, 0.05157824455473552, 0.014635388929252239, 92.52065527421587, -170.56507846452485, -55.46225400901569, -62871.66784295532]","[5.420960360987785e-05, 7.705506257065906e-05, 7.276636749226226e-05, 3.6932800741110277, 0.2551029226612778, 0.27584742933202705, 2511.32547901213]",1008.5376687994537,868.7494301262843
2000-08-22,34,907.5340155320738,0.0829266024277701,"[0.023578897875530788, 0.04561575696823283, 0.014388601902674877, 75.07077825753296, -151.50057450086712, -54.52224194505914, -52482.7810563357]","[5.044046616355935e-05, 5.27073956504922e-05, 6.690584360945567e-05, 2.176066902731667, 0.1753042521141181, 0.2536375026813866, 1517.0209661736435]",1009.4967757940265,855.7987694715099
2000-08-23,35,908.606412136674,0.0813745887697385,"[0.026058063269059243, 0.04516566780916398, 0.011145570940394057, 114.56043132832481, -150.45235791442002, -42.965622134109125, -77369.69377437005]","[5.224384979113274e-05, 4.999223502444183e-05, 6.223475719110523e-05, 4.0838115607772565, 0.1671305707809315, 0.2402868677368325, 2763.891142605261]",1009.2487538731166,839.3112128811335
2000-08-24,36,906.648111476225,0.08128808359808837,"[0.02767480169559665, 0.04359832232280934, 0.008532013866700402, 121.03307925641109, -145.54051844904018, -33.30516528888033, -81454.15997607194]","[5.2751656399654585e-05, 4.771022867495677e-05, 6.194960078637304e-05, 4.191506370392814, 0.16044129939974638, 0.24233692365869489, 2830.883668195183]",1009.0696141443277,829.5682944923034
2000-08-25,37,908.6821880436894,0.07478769419349159,"[0.020637225355211262, 0.048627595651537264, 0.009548468117337642, 60.2209340049307, -161.95683984408905, -37.10184349634231, -41381.27413130513]","[4.711299969328756e-05, 7.823105186563243e-05, 5.848128918782343e-05, 2.8121116390486796, 0.2612396312272987, 0.22769140788793898, 1932.4046822003627]",1013.9701841880649,877.5310835771517
2000-08-28,38,908.502874994158,0.07249182649297108,"[0.019385576292935292, 0.05068203903669009, 0.008367908476129574, 56.09453125429293, -168.56580186168776, -32.68374305162451, -38687.51184415386]","[4.458455545738982e-05, 8.200810781610003e-05, 5.6744857058900796e-05, 2.5301419916939403, 0.2736109061629547, 0.22217139991001356, 1739.8364426732605]",1014.7202637552743,886.2136820615223
2000-08-29,39,910.1981835081253,0.07180983349174734,"[0.018804878263200393, 0.05071291094589275, 0.008393326228061937, 53.781712933328286, -168.88855046225927, -32.75396625372917, -37042.81625219361]","[4.1369605761694606e-05, 8.454750317377327e-05, 5.5600855036873196e-05, 2.596504745649554, 0.2826218100434035, 0.21750945229166754, 1781.635570908936]",1015.332459507673,890.2944706979353
2000-08-30,40,911.3254489167184,0.07307527301971967,"[0.019145982787575466, 0.05344828453239357, 0.007668858656190111, 117.11591973177737, -177.3379542315344, -30.03641297628803, -78549.88937393323]","[4.469807643266967e-05, 8.29698425757021e-05, 5.243442679084434e-05, 4.256423071283337, 0.2764264050548017, 0.20599247752901098, 2865.0709238444997]",1014.4622908885518,886.6888730732543
2000-08-31,41,901.7164991701728,0.09649841812034948,"[0.018342106414656292, 0.06809544256125874, 0.00232832087658639, 372.68473934469046, -222.06167448480096, -9.334633222170869, -239632.08959662114]","[4.849930267978168e-05, 8.81668308567103e-05, 3.919186201245567e-05, 6.16693453786118, 0.28775892225773037, 0.15770580130781886, 3966.4698272672817]",1009.5470351500694,887.7127575279146
2000-09-01,42,908.7270308678925,0.0939265894785649,"[0.01250607019426529, 0.06987279776740875, 0.0017045995155013428, 368.0909957752205, -230.22435383988048, -6.863507624366367, -238383.31812507208]","[3.493608636110426e-05, 7.860494762729935e-05, 3.449209077738967e-05, 6.155719429494898, 0.2589718478007839, 0.13942085480660718, 3978.234838271309]",1015.5806973518625,930.9446615471414
2000-09-04,43,905.1603807368944,0.0842757667613456,"[0.009296579886531443, 0.07364170210369021, 0.0017039838010310358, 317.0898756871731, -243.78014648716893, -6.858840460347953, -199946.62907932056]","[2.875787191187318e-05, 8.672688935010525e-05, 3.4374910829595814e-05, 6.14314812074004, 0.28746083224261815, 0.13890581770592625, 3880.4579042338805]",1012.8618116043777,947.7475054632852
2000-09-05,44,903.8388613496896,0.08349184923516696,"[0.011410549506259332, 0.07364420686532637, 0.006887419072448519, 304.9425305255449, -243.69262728248245, -27.05971471534289, -192745.179113547]","[3.707504259149807e-05, 8.632107085269436e-05, 5.305099396194769e-05, 6.077650477519192, 0.2860946865384377, 0.20905452342386263, 3828.501276189422]",1011.3742397114142,933.5762795206476
2000-09-06,45,898.9018316766945,0.08114679265474448,"[0.012974217034085979, 0.07371436828663473, 0.013631441253178956, 270.20165593757474, -241.95094221730818, -51.63694491409365, -168596.91146432547]","[3.8422502666816875e-05, 9.494624845625094e-05, 6.261278682200901e-05, 5.770232885214527, 0.31192843103644124, 0.23709307915467517, 3616.3718556895215]",1007.4280985872934,918.2011013854352
2000-09-07,46,892.2292105272224,0.0907674637760007,"[0.011513183156326092, 0.08039372053735304, 0.008223750191545597, 335.9423386534733, -262.6864323158149, -32.05769367993507, -203199.15626008797]","[3.660231054808547e-05, 6.775729378937366e-05, 5.212581130192e-05, 6.194923182475938, 0.2215582513483013, 0.20362809251419417, 3758.059322985131]",1003.4235545111873,923.923440346671
2000-09-08,47,889.1368331778432,0.08874146643859887,"[0.01377198378972018, 0.0634215801752402, 0.010093705497022995, 308.9473787791246, -207.99853792095888, -37.99274580460847, -186394.08933964258]","[5.5575403246484194e-05, 0.00015881628192287973, 7.340321667167077e-05, 6.185643009246159, 0.5217367210599434, 0.27610626273223693, 3734.365192655324]",1000.5231367432191,907.7927781485924
2000-09-11,48,886.0446450512513,0.08721436897937981,"[0.010909535282228126, 0.05213578571340296, 0.013044473959462025, 277.65513667585, -169.66916501740621, -47.642697646300995, -167641.1328395928]","[5.203392166858548e-05, 0.00014841871387008825, 0.00010368576552131327, 6.114385401273879, 0.48430020798631196, 0.37895650321313934, 3692.8066063637016]",998.0062914334035,924.8402196298935
2000-09-12,49,886.3270873621557,0.08834844826592525,"[0.010453186151311042, 0.043846330942576936, 0.019404890931945026, 259.57106141842866, -143.74466614556155, -70.10533136782001, -155928.03426532898]","[4.819525829253893e-05, 0.00017044113582941826, 0.00012538080345177665, 6.157111853587831, 0.5598387913271443, 0.45359438778618827, 3714.039853033163]",998.6344952365514,927.4239630952619
2000-09-13,50,887.0409242854271,0.08860440514624744,"[0.02032693980084232, 0.03744106685037445, 0.01002887018391485, 262.0195234240211, -123.04843368465552, -36.955567121769654, -158423.27648870766]","[7.252169613169021e-05, 0.0001502467139170063, 8.843541998961264e-05, 6.137608362207725, 0.4944122688032991, 0.3260108213320345, 3705.5063019223767]",999.3715382675787,865.8093598724762
2000-09-14,51,888.4685006863735,0.08903345806554055,"[0.01651595674408804, 0.04317705077401181, 0.01218585718333223, 279.2130770007259, -142.33240742667732, -44.84126341050317, -167605.0956922518]","[6.860930542378597e-05, 0.0001680009998820459, 0.00010061424597373287, 6.221469436385605, 0.555004532682688, 0.3704572999656381, 3740.3848997559517]",1000.1533468090897,890.2162873141717
2000-09-15,52,881.4353428732285,0.10668562998174032,"[0.015917909212254597, 0.036425900021028565, 0.015761604464547562, 362.69694251254685, -119.45193257252386, -56.99560681066449, -208769.63133316376]","[7.730843426083802e-05, 0.00012472878364392902, 0.0001288208593501095, 6.427702472776151, 0.40938338715485817, 0.4666976600467548, 3701.8723085249176]",991.3774145561682,885.6106886427696
2000-09-18,53,853.3208931708378,0.1309515506206839,"[0.01419742616551476, 0.024438696383246736, 0.018193978858711993, 490.1156274916944, -78.75936205458969, -64.21134034383127, -259251.11613101463]","[8.432585097988464e-05, 0.00020072090119461296, 0.00013339665439768, 5.663009720505178, 0.6476704457293454, 0.4714872924779259, 2998.45914439411]",969.3459754808164,876.2389266393293
2000-09-19,54,850.1020995199885,0.12558156270947418,"[0.014707838704770012, 0.049008081976668595, 0.0033443069087129326, 492.3763979045911, -156.09332437487922, -12.342943263208227, -257238.39359103795]","[8.162449309601837e-05, 0.0001991273757286825, 5.784663606218593e-05, 5.305841161465117, 0.6350462668292751, 0.21379251708444136, 2771.337830821198]",968.9843315442884,872.7244003267447
2000-09-20,55,864.6891269878987,0.13294538873266556,"[0.028338022973347993, 0.035205281555328614, 0.003800042577243491, 459.619750141271, -112.62843324538932, -14.147303296187614, -255089.93471814384]","[8.480743946285256e-05, 0.00015766964116853839, 5.188145056762587e-05, 6.461556980509665, 0.5042292473589911, 0.19355328688917203, 3597.6401359942647]",986.1405534935318,803.265898891669
2000-09-21,56,856.0701651493578,0.1366536310649306,"[0.032700316491299154, 0.018582228044210166, 0.00447611476722141, 472.36210546255745, -59.47561091304486, -16.363417276597286, -259974.20256017923]","[7.090313931561946e-05, 0.00012381218893408265, 5.496459695902585e-05, 6.328094250213871, 0.39603599671574474, 0.20120127372461302, 3479.064244147361]",977.5647324191598,773.7189693179726
2000-09-22,57,836.0690967812728,0.1126043349356867,"[0.02562240673328667, 0.02685843055039733, 0.0011395035519654107, 396.0934964401472, -84.1991825325659, -4.135629515270591, -201019.32172811273]","[8.740299796864545e-05, 0.00017471530191976933, 3.474874076805744e-05, 4.403546328827689, 0.5493745839343821, 0.12635776922781777, 2235.0257767283383]",956.9726990410976,796.6123604402356
2000-09-25,58,851.4488205176258,0.13927526081053518,"[0.024593125719966687, 0.03365987680537061, 0.006904929853950851, 458.6227059765766, -106.27640831474343, -24.569946078595596, -246678.73522806482]","[9.086209716234296e-05, 0.00022903519071029737, 8.759839501451463e-05, 6.093701878937523, 0.7252084843712137, 0.3119601413946713, 3276.813018146335]",971.9194097005575,815.8605899190363
2000-09-26,59,849.625331653921,0.1368836447473479,"[0.027251831191444132, 0.017873731434835397, 0.009406327433648139, 455.42624774163625, -56.801810434855504, -33.10618238636024, -246318.38388327902]","[8.139785340874749e-05, 0.00017036056154149133, 0.00010193719371461306, 6.231968630005639, 0.5424919329344555, 0.35906308244611196, 3372.417309346321]",972.5689507900939,800.9366841463625
2000-09-27,60,855.4841554610554,0.13534746888613317,"[0.027391999789415294, 0.01883919459873463, 0.012956105275738539, 449.6830600612209, -60.20600449968725, -45.46806006182537, -247410.33322451034]","[8.377079151145484e-05, 0.00016465759090700726, 0.00011184859002340098, 6.476631252831353, 0.5264688537836753, 0.3927561007252559, 3572.306495599066]",978.4397576543323,804.6437593014653
2000-09-28,61,856.5995407696504,0.1335776714823055,"[0.032659073417454255, 0.02279570485067859, 0.006359163625899662, 458.73488585253114, -73.77366240556469, -23.25136190515643, -256242.09529069797]","[6.039601168530269e-05, 9.660660654768315e-05, 6.384619538907254e-05, 6.582666292801362, 0.3118314581150725, 0.23379153291571608, 3678.7662356945357]",984.3142921119613,778.2009149547805
2000-09-29,62,857.2291291388459,0.1276321558362469,"[0.030166747341780865, 0.017466734028964974, 0.013798383424457881, 422.3546843918466, -56.701162336157665, -48.38646769312817, -238930.42698143]","[7.343699349319676e-05, 0.00011096722495923362, 9.994257580314286e-05, 6.674928249783645, 0.35985573564784223, 0.350568174184948, 3772.7719220283866]",985.0100515410309,796.2986445869313
2000-10-02,63,846.7743558578603,0.13681824320810596,"[0.019215601436915968, 0.007574232101236583, 0.021731394513366004, 445.6035769514622, -24.566282720292804, -73.82865319137366, -241084.95989090984]","[8.808925729363678e-05, 0.00010968614664254765, 0.00014886100407878562, 6.052079518443121, 0.35590212266792154, 0.5060256307630295, 3270.0835557363557]",974.9226398207267,853.4787663568151
2000-10-03,64,843.1961228636336,0.14235020199171752,"[0.013727494303518228, 0.004776910634800352, 0.030382273064771533, 436.3255131925989, -15.634818878651886, -100.08316050588009, -234968.9610946192]","[6.771933982563963e-05, 8.785630043264813e-05, 0.00015083345984225654, 6.056293816968162, 0.2876641423210766, 0.49730446419515917, 3264.835846426695]",973.5246763838045,885.1359420812253
2000-10-04,65,850.229324978259,0.13952274274753368,"[0.022705230843171026, 0.007819598762488911, 0.021282963441568402, 420.5280207828247, -25.538045090803575, -72.15734389132162, -230520.87651603992]","[8.986600953508237e-05, 0.0001067030623821814, 0.00014755142447685633, 6.238369811131382, 0.3483085517777404, 0.500571711408893, 3420.4663279916717]",979.5226860343836,836.5596496287927
2000-10-05,66,852.5823658307767,0.1320908269065368,"[0.019118720690333258, 0.010741651280217797, 0.026358111272243353, 386.03191168983784, -34.969071614227104, -88.62750337293758, -214826.47287018932]","[8.196687633851154e-05, 0.00011754080157876746, 0.00014970612085708277, 6.488435225649486, 0.3826180287301457, 0.5037143241637546, 3617.24307665898]",983.5423366268083,862.3401996743981
2000-10-06,67,848.5559997645958,0.13269621569644321,"[0.01714207322488308, 0.005949076617719701, 0.03126251664720357, 356.3947037408845, -19.21089616628, -101.65671902362976, -199286.96098317805]","[7.445247220287374e-05, 9.312172577624821e-05, 0.00014937599481859524, 6.442251545710174, 0.3013575110900764, 0.4860444417457875, 3603.212129860673]",979.7512656706524,872.3849196368836
2000-10-09,68,839.4170131351012,0.14079951974122842,"[0.01955935846193441, 0.005442528163358431, 0.024008979641845597, 406.15907151408004, -17.337980852729224, -78.15081538920924, -218978.44827328256]","[0.00010040310204151645, 8.15028971795214e-05, 0.00016122242691039807, 6.244213414205671, 0.26105703914272665, 0.5254862349679843, 3366.22863759062]",969.7988325121512,850.3511312666694
2000-10-10,69,834.0563434427694,0.14427048934362927,"[0.01310895885626877, 0.006222998638955872, 0.03332996355073355, 403.90616819351305, -19.78103217005452, -104.31598557959802, -217217.9402679288]","[7.971118912561794e-05, 8.737113103191564e-05, 0.00016208748799962508, 6.236636209523009, 0.2791538038857189, 0.5072905856461747, 3357.0485697980125]",966.5328509736614,886.0170321333356
2000-10-11,70,816.1818535095571,0.12561120119136518,"[0.017125804629959992, 0.016979419545538197, 0.02960239915107487, 332.4903808967194, -54.2724437817264, -90.0570819541376, -168264.84481951623]","[9.41938383682373e-05, 6.133733504455659e-05, 0.000165595818120668, 4.860698617710642, 0.19696249677586744, 0.5038907428093512, 2457.8736374188775]",947.3806042618124,845.426013572329
2000-10-12,71,806.5110803563581,0.09778410243155422,"[0.013119792770011116, 0.01753772207645009, 0.028930310516388256, 225.7660520339829, -55.61299946556306, -85.31837609913595, -108910.11880519128]","[7.735957226877316e-05, 5.331827730435345e-05, 0.00017792839645507344, 3.1744763639869857, 0.1686638858999161, 0.5243402805856386, 1531.1174832239444]",936.3534747197582,857.7921628638707
2000-10-13,72,814.2493593963799,0.08886339195177569,"[0.01905017589622716, 0.014372660193164848, 0.017374701474259364, 244.2245620790052, -45.35437383355301, -55.79714793737816, -115765.97703771443]","[0.00010729524855496973, 0.00010305967496909455, 0.00015710913191624738, 2.58084170096486, 0.32276692275469443, 0.5050903891614826, 1224.767673262623]",944.2670343713892,828.9171961613658
2000-10-16,73,819.9889725364869,0.11832795280419284,"[0.015014525568310582, 0.007573410640251453, 0.024504598964018083, 319.06844756744357, -24.101236577734515, -78.04915042895918, -159061.22187024835]","[0.00010748343117113634, 8.694857562911171e-05, 0.0001631044760820757, 4.181947762554594, 0.278027228295905, 0.5199422037098694, 2083.9325063901274]",950.9989148151873,859.8840421792823
2000-10-17,74,807.9404395188144,0.08193971533343579,"[0.010104433722939937, 0.00866881972734488, 0.023018646670873485, 201.94896004591817, -27.61686167044357, -71.55847570918225, -92980.32892719166]","[9.693057488119817e-05, 7.933909740972938e-05, 0.00015979479469685587, 1.9591550698985807, 0.2540614029071564, 0.49709319961056814, 902.1158914607684]",936.2867521382304,874.8460393770633
